id,name,synonyms,cellosaurus_accession,SANGAR_ID,COSMIC_ID,BROAD_ID,CCLE_ID,tissue,disease_id
1833,14-00559,14-00559,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1834,14-00567,14-00567,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1835,14-00578,14-00578,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1836,14-00581,14-00581,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1837,14-00608,14-00608,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1838,14-00613,14-00613,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1839,14-00618,14-00618,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1840,14-00620,14-00620,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1841,14-00640,14-00640,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1842,14-00643,14-00643,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1843,14-00658,14-00658,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1844,14-00670,14-00670,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1845,14-00672,14-00672,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1846,14-00676,14-00676,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1847,14-00711,14-00711,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1848,14-00712,14-00712,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1849,14-00739,14-00739,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1850,14-00760,14-00760,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1851,14-00765,14-00765,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1852,14-00774,14-00774,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1853,14-00781,14-00781,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1854,14-00780,14-00780,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1855,14-00787,14-00787,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1856,14-00798,14-00798,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1857,14-00800,14-00800,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1858,14-00801,14-00801,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1859,14-00803,14-00803,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1860,14-00815,14-00815,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1861,14-00817,14-00817,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1862,14-00818,14-00818,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1863,14-00831,14-00831,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1864,14-00832,14-00832,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1865,14-00901,14-00901,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1866,15-00043,15-00043,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1867,15-00045,15-00045,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1868,15-00051,15-00051,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1869,15-00057,15-00057,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1870,15-00075,15-00075,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1871,15-00084,15-00084,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1872,15-00123,15-00123,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1873,15-00131,15-00131,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1874,15-00137,15-00137,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1875,15-00147,15-00147,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1876,15-00159,15-00159,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1877,15-00148,15-00148,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1878,15-00150,15-00150,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1879,15-00167,15-00167,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1880,15-00171,15-00171,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1881,15-00169,15-00169,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1882,15-00175,15-00175,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1883,15-00176,15-00176,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1884,15-00197,15-00197,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1885,15-00237,15-00237,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1886,15-00248,15-00248,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1887,15-00261,15-00261,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1888,15-00269,15-00269,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1889,15-00275,15-00275,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1890,15-00276,15-00276,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1891,15-00279,15-00279,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1892,15-00287,15-00287,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1893,15-00296,15-00296,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1894,15-00302,15-00302,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1895,15-00300,15-00300,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1896,15-00309,15-00309,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1897,15-00332,15-00332,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1898,15-00338,15-00338,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1899,15-00371,15-00371,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1900,15-00373,15-00373,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1901,15-00377,15-00377,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1902,15-00383,15-00383,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1903,15-00396,15-00396,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1904,15-00417,15-00417,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1905,15-00464,15-00464,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1906,15-00471,15-00471,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1907,15-00470,15-00470,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1908,15-00478,15-00478,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1909,15-00482,15-00482,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1910,15-00534,15-00534,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1911,15-00539,15-00539,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1912,15-00556,15-00556,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1913,15-00563,15-00563,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1914,15-00559,15-00559,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1915,15-00571,15-00571,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1916,15-00578,15-00578,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1917,15-00593,15-00593,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1918,15-00608,15-00608,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1919,15-00610,15-00610,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1920,15-00611,15-00611,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1921,15-00615,15-00615,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1922,15-00614,15-00614,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1923,15-00616,15-00616,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1924,15-00633,15-00633,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1925,15-00649,15-00649,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1926,15-00650,15-00650,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1927,15-00653,15-00653,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1928,15-00670,15-00670,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1929,15-00673,15-00673,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1930,15-00680,15-00680,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1931,15-00688,15-00688,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1932,15-00692,15-00692,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1933,15-00693,15-00693,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1934,15-00701,15-00701,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1935,15-00702,15-00702,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1936,15-00717,15-00717,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1937,15-00723,15-00723,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1938,15-00734,15-00734,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1939,15-00742,15-00742,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1940,15-00755,15-00755,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1941,15-00756,15-00756,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1942,15-00763,15-00763,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1943,15-00764,15-00764,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1944,15-00766,15-00766,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1945,15-00767,15-00767,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1946,15-00777,15-00777,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1947,15-00786,15-00786,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1948,15-00799,15-00799,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1949,15-00807,15-00807,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1950,15-00811,15-00811,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1951,15-00813,15-00813,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1952,15-00829,15-00829,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1953,15-00828,15-00828,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1954,15-00837,15-00837,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1955,15-00849,15-00849,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1956,15-00855,15-00855,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1957,15-00858,15-00858,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1958,15-00863,15-00863,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1959,15-00870,15-00870,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1960,15-00872,15-00872,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1961,15-00874,15-00874,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1962,15-00880,15-00880,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1963,15-00883,15-00883,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1964,15-00888,15-00888,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1965,15-00892,15-00892,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1966,15-00903,15-00903,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1967,15-00900,15-00900,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1968,15-00909,15-00909,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1969,15-00912,15-00912,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1970,15-00930,15-00930,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1971,15-00933,15-00933,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1972,15-00934,15-00934,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1973,15-00936,15-00936,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1974,15-00938,15-00938,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1975,15-00939,15-00939,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1976,15-00942,15-00942,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1977,15-00954,15-00954,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1978,15-00961,15-00961,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1979,15-00960,15-00960,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1980,15-00962,15-00962,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1981,15-00964,15-00964,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1982,15-00967,15-00967,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1983,15-00965,15-00965,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1984,15-00974,15-00974,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1985,15-00975,15-00975,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1986,15-00976,15-00976,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1987,15-00979,15-00979,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1988,15-00977,15-00977,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1989,15-00983,15-00983,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1990,15-00990,15-00990,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1991,16-00001,16-00001,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1992,16-00003,16-00003,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1993,16-00010,16-00010,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1994,16-00004,16-00004,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1995,16-00007,16-00007,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1996,16-00015,16-00015,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1997,16-00026,16-00026,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1998,16-00027,16-00027,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
1999,16-00031,16-00031,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2000,16-00035,16-00035,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2001,16-00039,16-00039,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2002,16-00041,16-00041,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2003,16-00048,16-00048,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2004,16-00049,16-00049,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2005,16-00056,16-00056,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2006,16-00057,16-00057,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2007,16-00067,16-00067,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2008,16-00070,16-00070,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2009,16-00073,16-00073,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2010,16-00075,16-00075,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2011,16-00077,16-00077,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2012,16-00078,16-00078,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2013,16-00088,16-00088,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2014,16-00094,16-00094,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2015,16-00102,16-00102,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2016,16-00109,16-00109,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2017,16-00115,16-00115,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2018,16-00113,16-00113,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2019,16-00120,16-00120,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2020,16-00118,16-00118,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2021,16-00128,16-00128,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2022,16-00139,16-00139,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2023,16-00142,16-00142,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2024,16-00145,16-00145,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2025,16-00157,16-00157,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2026,16-00217,16-00217,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2027,16-00220,16-00220,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2028,16-00226,16-00226,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2029,16-00249,16-00249,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2030,16-00265,16-00265,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2031,16-00269,16-00269,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2032,16-00271,16-00271,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2033,16-00273,16-00273,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2034,16-00278,16-00278,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2035,16-00289,16-00289,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2036,16-00292,16-00292,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2037,16-00290,16-00290,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2038,16-00303,16-00303,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2039,16-00306,16-00306,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2040,16-00310,16-00310,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2041,16-00315,16-00315,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2042,16-00332,16-00332,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2043,16-00339,16-00339,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2044,16-00345,16-00345,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2045,16-00344,16-00344,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2046,16-00350,16-00350,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2047,16-00351,16-00351,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2048,16-00354,16-00354,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2049,16-00356,16-00356,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2050,16-00358,16-00358,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2051,16-00365,16-00365,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2052,16-00366,16-00366,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2053,16-00392,16-00392,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2054,16-00410,16-00410,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2055,16-00411,16-00411,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2056,16-00459,16-00459,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2057,16-00465,16-00465,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2058,16-00466,16-00466,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2059,16-00470,16-00470,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2060,16-00474,16-00474,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2061,16-00479,16-00479,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2062,16-00477,16-00477,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2063,16-00481,16-00481,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2064,16-00483,16-00483,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2065,16-00498,16-00498,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2066,16-00492,16-00492,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2067,16-00494,16-00494,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2068,16-00504,16-00504,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2069,16-00510,16-00510,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2070,16-00515,16-00515,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2071,16-00519,16-00519,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2072,16-00525,16-00525,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2073,16-00522,16-00522,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2074,16-00524,16-00524,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2075,16-00526,16-00526,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2076,16-00533,16-00533,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2077,16-00538,16-00538,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2078,16-00540,16-00540,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2079,16-00541,16-00541,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2080,16-00548,16-00548,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2081,16-00547,16-00547,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2082,16-00562,16-00562,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2083,16-00564,16-00564,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2084,16-00575,16-00575,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2085,16-00577,16-00577,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2086,16-00593,16-00593,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2087,16-00595,16-00595,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2088,16-00603,16-00603,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2089,16-00611,16-00611,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2090,16-00615,16-00615,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2091,16-00619,16-00619,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2092,16-00627,16-00627,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2093,16-00684,16-00684,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2094,16-00699,16-00699,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2095,16-00701,16-00701,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2096,16-00702,16-00702,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2097,16-00705,16-00705,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2098,16-00708,16-00708,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2099,16-00710,16-00710,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2100,16-00724,16-00724,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2101,16-00731,16-00731,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2102,16-00733,16-00733,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2103,16-00751,16-00751,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2104,16-00765,16-00765,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2105,16-00766,16-00766,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2106,16-00770,16-00770,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2107,16-00771,16-00771,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2108,16-00781,16-00781,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2109,16-00788,16-00788,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2110,16-00797,16-00797,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2111,16-00811,16-00811,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2112,16-00810,16-00810,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2113,16-00815,16-00815,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2114,16-00818,16-00818,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2115,16-00822,16-00822,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2116,16-00817,16-00817,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2117,16-00831,16-00831,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2118,16-00836,16-00836,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2119,16-00844,16-00844,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2120,16-00852,16-00852,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2121,16-00867,16-00867,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2122,16-00869,16-00869,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2123,16-00880,16-00880,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2124,16-00882,16-00882,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2125,16-00883,16-00883,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2126,16-00886,16-00886,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2127,16-00951,16-00951,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
2128,16-00950,16-00950,NA,NA,NA,NA,NA,haematopoietic_and_lymphoid,C9154
