,dname,chembl_id,inchikey,smiles,cid,molecular_formula,clinical_phase,cid_m,cid_s,stitch_name,drugbank_id,kegg_id,target_genes
3314,CHEMBL3348944,CHEMBL3348944,ZMZQYVMNDRBKLO-CCDWMCETSA-N,C1=CC=C(C=C1)CC(C(=O)NCC2=CC=CC=C2)NC(=O)C3C(O3)C(=O)NCCC4=CC=C(C=C4)O,73265198,C28H29N3O5,0,CIDm09913336,CIDs73265198,CAA0225,,,
3315,AC1LCZJT,,BJRNKVDFDLYUGJ-YBXAARCKSA-N,C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O,639915,C12H16O7,0,CIDm00000346,CIDs00639915,arbutin,,,
3316,C10H10O4,CHEMBL3185646,KSEBMYQBYZTDHS-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C=CC(=O)O)O,709,C10H10O4,0,CIDm00000709,CIDs00000709,ferulic acid,,,
3317,CHEMBL3348900,CHEMBL3348900,AZKVWQKMDGGDSV-JVUFJMBOSA-N,COC(=O)C1=COC(C2C1CC=C2CO)O,73265201,C11H14O5,0,CIDm00023340,CIDs73265201,genipin,,,
3318,CHEMBL2107334,CHEMBL2107334,XLZOVRYBVCMCGL-UHFFFAOYSA-L,CC(C)(C)[N+](=CC1=C(C=C(C=C1)S(=O)(=O)[O-])S(=O)(=O)[O-])[O-].[Na+].[Na+],73265353,C11H13NNa2O7S2,0,CIDm00151178,CIDs00151178,Cerovive,,,
3319,Atazanavir,CHEMBL1163,AXRYRYVKAWYZBR-GASGPIRDSA-N,CC(C)(C)C(C(=O)NC(CC1=CC=CC=C1)C(CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)C(C(C)(C)C)NC(=O)OC)O)NC(=O)OC,148192,C38H52N6O7,4,CIDm00148192,CIDs00148192,atazanavir,DB01072,D07471,
3320,AC1L9B2S,CHEMBL3392322,YMARZQAQMVYCKC-XWGVYQGASA-N,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)O)S(=O)(=O)C3=CC=C(C=C3)N,441385,C25H35N3O6S,0,CIDm00002177,CIDs00441385,amprenavir,,,
3321,NCGC00090782-07,,QAGYKUNXZHXKMR-WXLWVKPTSA-N,CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O,73265381,C32H45N3O4S,0,CIDm00004451,CIDs73265381,nelfinavir,,,
3322,357263-14-0,CHEMBL2413819,OKGPFTLYBPQBIX-AWEZNQCLSA-N,CC1CN(CCN1C(=O)C(=O)C2=CNC3=NC=CC(=C23)OC)C(=O)C4=CC=CC=C4,5495819,C22H22N4O4,0,CIDm05495818,CIDs05495819,BMS-378806,,,
3323,CHEMBL3348942,CHEMBL3348942,NCXMLFZGDNKEPB-QQOPCBMDSA-N,CC1CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC3C(O3)C=CC(=O)O1)O)O)O)C(=O)O)OC4C(C(C(C(O4)C)O)N)O,73265408,C33H47NO13,0,CIDm00441382,CIDs73265408,natamycin,,,
3324,Butoconazole,CHEMBL1295,SWLMUYACZKCSHZ-UHFFFAOYSA-N,C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl,47472,C19H17Cl3N2S,4,CIDm00047471,CIDs00047471,butoconazole,DB00639,D07598,
3325,econazole,CHEMBL808,LEZWWPYKPKIXLL-UHFFFAOYSA-N,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,3198,C18H15Cl3N2O,4,CIDm00003198,CIDs00003198,econazole,DB01127,D03936,
3326,Terbinex,CHEMBL3183524,DOMXUEMWDBAQBQ-UHFFFAOYSA-N,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21,5402,C21H25N,0,CIDm00005402,CIDs00005402,terbinafine,,,
3327,SCHEMBL12175228,,FKRSSPOQAMALKA-HWFRFQLBSA-N,CC(C)C(C(=O)N1CCCC1C2=NC=C(N2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C(N5)C6CCCN6C(=O)C(C(C)C)NC(=O)OC)NC(=O)OC,59669121,C40H50N8O6,0,CIDm24900341,CIDs59669121,daclatasvir,,,
3328,CHEMBL3348843,CHEMBL3348843,BBAWEDCPNXPBQM-RKKKULEISA-N,CCCC(C(=O)C(=O)NC1CC1)NC(=O)C2C3CCCC3CN2C(=O)C(C(C)(C)C)NC(=O)C(C4CCCCC4)NC(=O)C5=NC=CN=C5,59428238,C36H53N7O6,0,CIDm03010818,CIDs59428238,telaprevir,,,
3329,ZINC43163828,,ZSTCZWJCLIRCOJ-YPMHNXCESA-N,CC(C)NC1CCN2C3=C(C1O)C=CC=C3NC2=O,56845533,C14H19N3O2,0,CIDm03086576,CIDs56845532,zilpaterol hyd.,,,
3330,PROCATEROL,CHEMBL1478530,FKNXQNWAXFXVNW-BLLLJJGKSA-N,CCC(C(C1=C2C=CC(=O)NC2=C(C=C1)O)O)NC(C)C,688561,C16H22N2O3,4,CIDm00004916,CIDs00043091,procaterol,DB01366,,
3333,doxazosin,CHEMBL707,RUZYUOTYCVRMRZ-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,3157,C23H25N5O5,4,CIDm00003157,CIDs00003157,doxazosin,DB00590,D07874,
3334,alfuzosin,CHEMBL709,WNMJYKCGWZFFKR-UHFFFAOYSA-N,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,2092,C19H27N5O4,4,CIDm00002092,CIDs00002092,alfuzosin,DB00346,D07124,
3335,prazosin,CHEMBL2,IENZQIKPVFGBNW-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,4893,C19H21N5O4,4,CIDm00004893,CIDs00004893,prazosin,DB00457,D08411,
3336,YM 12617,CHEMBL3392817,DRHKJLXJIQTDTD-UHFFFAOYSA-N,CCOC1=CC=CC=C1OCCNC(C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N,121829,C20H28N2O5S,0,CIDm00060146,CIDs00121829,tamsulosin,,,
3337,CHEMBL3348946,CHEMBL3348946,PNCPYILNMDWPEY-KRWDZBQOSA-N,CC(CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F,656628,C25H32F3N3O4,0,CIDm00656628,CIDs00656628,silodosin,,,
3338,phenylephrine,CHEMBL1215,SONNWYBIRXJNDC-VIFPVBQESA-N,CNCC(C1=CC(=CC=C1)O)O,6041,C9H13NO2,4,CIDm00004782,CIDs00006041,phenylephrine,DB00388,D08365,
3339,xylometazoline,CHEMBL312448,HUCJFAOMUPXHDK-UHFFFAOYSA-N,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C,5709,C16H24N2,4,CIDm00005709,CIDs00005709,xylometazoline,DB06694,D08684,
3340,"Usnic acid, D-",CHEMBL242022,WEYVVCKOOFYHRW-UHFFFAOYSA-N,CC1=C(C(=C2C(=C1O)C3(C(=CC(=C(C3=O)C(=O)C)O)O2)C)C(=O)C)O,24211,C18H16O7,0,CIDm00024211,CIDs00024211,d-usnic acid,,,
3341,phenoxybenzamine,CHEMBL753,QZVCTJOXCFMACW-UHFFFAOYSA-N,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,4768,C18H22ClNO,4,CIDm00004768,CIDs00004768,phenoxybenzami.,DB00925,C07435,
3342,PSEUDOYOHIMBINE,,BLGXFZZNTVWLAY-AECJZGCLSA-N,COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O,251562,C21H26N2O3,0,CIDm00002866,CIDs00251562,yohimbine,,,
3343,tizanidine,CHEMBL1079,XFYDIVBRZNQMJC-UHFFFAOYSA-N,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,5487,C9H8ClN5S,4,CIDm00005487,CIDs00005487,tizanidine,DB00697,C07452,
3344,norepinephrine,CHEMBL1437,SFLSHLFXELFNJZ-QMMMGPOBSA-N,C1=CC(=C(C=C1C(CN)O)O)O,439260,C8H11NO3,4,CIDm00000951,CIDs00439260,norepinephrine,DB00368,D00076,
3345,CHEMBL3348860,CHEMBL3348860,BFYIZQONLCFLEV-RQQUZUBOSA-N,CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C,73265344,C20H24O2,0,CIDm00060198,CIDs73265344,exemestane,,,
3346,SR-01000075723,CHEMBL1610678,UREBDLICKHMUKA-REKGUKDCSA-N,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,6710614,C22H29FO5,0,CIDm00003003,CIDs06710614,dexamethasone,,,
3347,ZINC97975747,,XOFYZVNMUHMLCC-MWWUFIQASA-N,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C,7059633,C21H26O5,0,CIDm00004900,CIDs07059633,prednisone,,,
3348,NCGC00179649-07,,OIGNJSKKLXVSLS-JXJRQGLWSA-N,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,7048968,C21H28O5,0,CIDm00004894,CIDs07048968,prednisolone,,,
3349,NCGC00021925-04,,LRJOMUJRLNCICJ-GSLJADNHSA-N,CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O,13018151,C23H30O6,0,CIDm00004895,CIDs13018151,prednisolone a.,,,
3350,NCGC00016330-01,,VHRSUDSXCMQTMA-XVHPJBRGSA-N,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,7059648,C22H30O5,0,CIDm00004159,CIDs07059648,methylpredniso.,,,
3351,AC1OF33F,CHEMBL3349012,ITRJWOMZKQRYTA-XYNXPQAZSA-N,CC(=O)OCC(=O)C1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)CCC34C)C)O,7067809,C23H30O6,0,CIDm00002863,CIDs07067809,cortisone acet.,,,
3352,CHEMBL3348884,CHEMBL3348884,WJOHZNCJWYWUJD-TWVWATQVSA-N,CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CC(C5=CC(=O)C=CC54C)F)F)O)C)OC(O2)(C)C,73265413,C26H32F2O7,0,CIDm00003382,CIDs73265413,fluocinonide,,,
3353,CHEMBL1394734,CHEMBL1394734,XSFJVAJPIHIPKU-JACSDQINSA-N,CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)F)C,16757783,C24H31FO6,0,CIDm00003379,CIDs16757783,flunisolide,,,
3354,CHEMBL3348838,CHEMBL3348838,FBHSPRKOSMHSIF-NOVBWGJXSA-N,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,73265409,C25H31NO6,0,CIDm00026709,CIDs73265409,deflazacort,,,
3355,SR-05000001623,CHEMBL32152,DNXHEGUUPJUMQT-GUZDXLFXSA-N,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O,6710658,C18H22O2,0,CIDm00000698,CIDs06710658,estrone,,,
3356,AC1OFCD4,,FMGSKLZLMKYGDP-VNTOXUBHSA-N,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C,7048561,C19H28O2,0,CIDm00000076,CIDs07048561,DHEA,,,
3357,NCGC00090797-11,,LTMHDMANZUZIPE-FHLZBXIRSA-N,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,73265414,C41H64O14,0,CIDm00003062,CIDs73265414,digoxin,,,
3358,CHEMBL3349010,CHEMBL3349010,MYEJFUXQJGHEQK-MXOQEAQRSA-N,CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O,73265412,C30H42O8,0,CIDm00004951,CIDs73265412,proscillaridin.,,,
3359,NCGC00179363-03,,RUDATBOHQWOJDD-AHRRWOIHSA-N,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,25749183,C24H40O4,0,CIDm00005645,CIDs25749182,UDCA,,,
3360,145-13-1,,ORNBQBCIOKFOEO-LWRBVXSGSA-N,CC(=O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,11875465,C21H32O2,0,CIDm00001027,CIDs11875465,pregnenolone,,,
3361,CHEMBL3348847,CHEMBL3348847,UPEZCKBFRMILAV-URDBJVLMSA-N,CC(C1CCC2(C1(CCC3C2=CC(=O)C4C3(CC(C(C4)O)O)C)C)O)C(CCC(C)(C)O)O,12358477,C27H44O6,0,CIDm00019212,CIDs12358477,molting hormone,,,
3362,CHEMBL3348926,CHEMBL3348926,QSLJIVKCVHQPLV-RSBKEUSASA-N,CC12CCC3C(C1CCC2(C)O)CCC4C3(COC(=O)C4)C,73265343,C19H30O3,0,CIDm00005878,CIDs73265343,oxandrolone,,,
3363,CHEMBL3348849,CHEMBL3348849,LKAJKIOFIWVMDJ-RJOVDCOGSA-N,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC5=C(C4)NN=C5)C,73265407,C21H32N2O,0,CIDm00005277,CIDs73265407,stanozolol,,,
3364,NCGC00017244-05,,MPDGHEJMBKOTSU-BWVINFDESA-N,CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C,12310282,C30H46O4,0,CIDm00003230,CIDs12310282,glycyrrhetinic.,,,
3365,CHEMBL3348967,CHEMBL3348967,YXRDKMPIGHSVRX-SAWHRRBCSA-N,CC(=O)OC1C(CC2C1(CCC3C2CCC4C3(CC(C(C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C,73265402,C32H53N2O4+,0,CIDm00060695,CIDs73265402,rocuronium,,,
3366,CHEMBL3348914,CHEMBL3348914,BGSZAXLLHYERSY-CCQRTUFTSA-N,CC(=O)OC1CC2CCC3C(C2(CC1N4CCCCC4)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C,73265399,C34H57N2O4+,0,CIDm00039764,CIDs73265399,vecuronium,,,
3367,TRIMETHYL GLYCINE,CHEMBL95889,KWIUHFFTVRNATP-UHFFFAOYSA-O,C[N+](C)(C)CC(=O)O,248,C5H12NO2+,4,CIDm00000247,CIDs00000247,betaine,DB04455,,
3368,CHEMBL3183463,CHEMBL3183463,DNJRNBYZLPKSHV-UHFFFAOYSA-N,CCOC(=O)N1CCN(CC1)[N+](=NOC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])[O-],406562,C13H16N6O8,0,CIDm00406562,CIDs00406562,NSC-724771,,,
3369,CHEMBL3348982,CHEMBL3348982,JXSVIVRDWWRQRT-FATOKJCBSA-N,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1C)C)C(=O)O,73265411,C30H48O5,0,CIDm00119034,CIDs73265411,asiatic acid,,,
3370,Megestryl acetate,CHEMBL3348994,RQZAXGRLVPAYTJ-WSVRGUTQSA-N,CC1=CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C,7075726,C24H32O4,0,CIDm00004048,CIDs07075726,megestrol acet.,,,
3371,AC1OFCEP,CHEMBL3348947,PSGAAPLEWMOORI-YJOBIULKSA-N,CC1CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C,7048585,C24H34O4,0,CIDm00004042,CIDs07048585,progestins,,,
3372,CHEMBL3348934,CHEMBL3348934,AZFLJNIPTRTECV-ZGXWSNOMSA-N,CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(CC#N)O,73265401,C20H25NO2,0,CIDm00068861,CIDs73265401,dienogest,,,
3373,CHEMBL3348935,,METQSPRSQINEEU-DAGMBODQSA-N,CC12CCC(=O)C=C1C3CC3C4C2CCC5(C4C6CC6C57CCC(=O)O7)C,73265396,C24H30O3,0,CIDm00068873,CIDs73265396,drospirenone,,,
3374,ZINC22059945,,SIGSPDASOTUPFS-LPYKTLRWSA-N,CCC12CCC3C(C1C=CC2(C#C)O)CCC4=CC(=O)CCC34,12944326,C21H26O2,0,CIDm00002999,CIDs12944326,gestodene,,,
3375,CHEMBL3348910,CHEMBL3348910,WWYNJERNGUHSAO-LPYKTLRWSA-N,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,29985980,C21H28O2,0,CIDm00004542,CIDs29985980,levonorgestrel,,,
3376,17-Hydroxypregn-4-en-20-yn-3-one,CHEMBL1445833,CHNXZKVNWQUJIB-UHFFFAOYSA-N,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C#C)O)C,3288,C21H28O2,0,CIDm00003288,CIDs00003288,proNE,,,
3377,NCGC00263148-01,,GZOSMCIZMLWJML-BNUAZTOUSA-N,CC12CCC(CC1=CCC3C2CCC4(C3CC=C4C5=CN=CC=C5)C)O,57519533,C24H31NO,0,CIDm00132971,CIDs57519533,abiraterone,,,
3378,SCHEMBL2610023,,CQOQDQWUFQDJMK-WRWXEFHESA-N,CC12CCC3C(C1CCC2O)CCC4=CC(=C(C=C34)OC)O,16760554,C19H26O3,0,CIDm00001573,CIDs16760554,2-methoxyestra.,DB02342,C05302,
3379,143945-86-2,CHEMBL3195727,SHZKQBHERIJWAO-UHFFFAOYSA-N,C1=CC(=CC=C1CN2C=CN=C2)C=CC(=O)O,4646,C13H12N2O2,0,CIDm00004646,CIDs00004646,GRN163L,,,
3380,Eltrombopag,,SVOQIEJWJCQGDQ-UHFFFAOYSA-N,CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)N=NC3=CC=CC(=C3O)C4=CC(=CC=C4)C(=O)O)C,135449332,C25H22N4O4,0,,,,,,
3381,Cromoglycate,,IMZMKUWMOSJXDT-UHFFFAOYSA-L,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-],2881,C23H14O11-2,0,CIDm00002881,CIDs00002881,sodium cromogl.,,,
3382,Suplatast,CHEMBL1180156,DYZJXZOQQRXDLE-UHFFFAOYSA-O,CCOCC(COC1=CC=C(C=C1)NC(=O)CC[S+](C)C)O,71774,C16H26NO4S+,0,CIDm00071773,CIDs00071773,suplatast tosi.,,C12869,
3383,CHEMBL3348899,CHEMBL3348899,SKOLRLSBMUGVOY-LJISPDSOSA-N,C1CCN2CC3CC(C2C1)C=C4C3NCCC4,12047199,C15H24N2,0,CIDm00162147,CIDs12047199,aloperine,,,
3384,ACMC-20mj2l,CHEMBL3187911,JBIMVDZLSHOPLA-UHFFFAOYSA-N,CN(C)CCC=C1C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O,60865,C21H23NO3,0,CIDm00060864,CIDs00060864,olopatadine,,,
3385,ZINC101112865,,STECJAGHUSJQJN-MTNOIQHXSA-N,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,21014128,C17H21NO4,0,CIDm00005184,CIDs21014128,scopolamine,,,
3386,CHEMBL258622,,LERNTVKEWCAPOY-HJUPKNEGSA-N,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C,15057856,C19H22NO4S2+,0,CIDm00060830,CIDs15057855,tiotropium,,,
3387,oxybutynin,CHEMBL1231,XIQVNETUBQGFHX-UHFFFAOYSA-N,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,4634,C22H31NO3,4,CIDm00004634,CIDs00004634,oxybutynin,DB01062,D00465,
3388,orphenadrine,CHEMBL900,QVYRGXJJSLMXQH-UHFFFAOYSA-N,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,4601,C18H23NO,4,CIDm00004601,CIDs00004601,orphenadrine,DB01173,D08305,
3389,Fesoterodine,CHEMBL1201764,DCCSDBARQIPTGU-HSZRJFAPSA-N,CC(C)C(=O)OC1=C(C=C(C=C1)CO)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,6918558,C26H37NO3,4,CIDm06918558,CIDs06918558,fesoterodine,DB06702,D07226,
3390,OTILONIUM,CHEMBL1433361,NQHNLNLJPDMBFN-UHFFFAOYSA-O,CCCCCCCCOC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)C(=O)OCC[N+](C)(CC)CC,72093,C29H43N2O4+,3,CIDm00072092,CIDs00072092,otilonium brom.,DB13500,,
3391,Triethylgallamine,CHEMBL360055,OZLPUNFFCJDMJD-UHFFFAOYSA-N,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC,3450,C30H60N3O3+3,4,CIDm00003450,CIDs00003450,gallamine trie.,,,
3392,amiodarone,CHEMBL633,IYIKLHRQXLHMJQ-UHFFFAOYSA-N,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,2157,C25H29I2NO3,4,CIDm00002156,CIDs00002156,amiodarone,DB01118,D02910,
3393,L-Hyoscyamine,CHEMBL9751,RKUNBYITZUJHSG-UHFFFAOYSA-N,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,3661,C17H23NO3,4,CIDm00003661,CIDs00003661,atropine,,,
3394,bethanechol,CHEMBL1482,NZUPCNDJBJXXRF-UHFFFAOYSA-O,CC(C[N+](C)(C)C)OC(=O)N,2370,C7H17N2O2+,4,CIDm00002370,CIDs00002370,bethanechol,DB01019,C06850,
3395,CHEMBL387477,CHEMBL387477,NXFFJDQHYLNEJK-ZDUSSCGKSA-N,CS(=O)(=O)C1=C2C(=CC(=C1)F)C3=C(N2CC4=CC=C(C=C4)Cl)C(CC3)CC(=O)O,35028115,C21H19ClFNO4S,0,CIDm09867642,CIDs35028114,laropiprant,,,
3396,15(S)-Fluprostenol isopropyl ester,CHEMBL3348836,MKPLKVHSHYCHOC-SAKKWRDPSA-N,CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC(=C2)C(F)(F)F)O)O)O,73265303,C26H35F3O6,0,CIDm00123597,CIDs73265303,travoprost,,,
3397,NCGC00346664-01,,YKRGDOXKVOZESV-SGXOJTCDSA-N,CC12CC3(C4CC1(C4(C(O2)O3)COC(=O)C5=CC=CC=C5)OC6C(C(C(C(O6)CO)O)O)O)O,73265301,C23H28O11,0,CIDm00073358,CIDs73265301,paeoniflorin,,,
3398,CHEMBL3348952,CHEMBL3348952,JUKPWJGBANNWMW-DJKCWHGWSA-N,CC12CCC(=O)C=C1CC(C3C24C(O4)CC5(C3CCC56CCC(=O)O6)C)C(=O)OC,73265290,C24H30O6,0,CIDm00150310,CIDs73265290,eplerenone,,,
3399,NCGC00346531-01,,MNULEGDCPYONBU-BJGPFKTQSA-N,CCC1CCC2C(C(C(C3(O2)CCC(C(O3)CC(C)O)C)C)OC(=O)C=CC(C(C(C(=O)C(C(C(C(=O)C(C(C(CC=CC=C1)C)O)(C)O)C)O)C)C)O)C)C,73265297,C45H74O11,0,CIDm00004591,CIDs73265297,oligomycin,,,
3400,ticlopidine,CHEMBL833,PHWBOXQYWZNQIN-UHFFFAOYSA-N,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,5472,C14H14ClNS,4,CIDm00005472,CIDs00005472,ticlopidine,DB00208,D08594,
3401,warfarin,CHEMBL1464,PJVWKTKQMONHTI-UHFFFAOYSA-N,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,54678486,C19H16O4,4,CIDm05001396,CIDs05001396,warfarin,DB00682,C01541,
3402,Nafamostat,CHEMBL273264,MQQNFDZXWVTQEH-UHFFFAOYSA-N,C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N,4413,C19H17N5O2,4,CIDm00004413,CIDs00004413,nafamostat mes.,DB12598,,
3403,NCGC00185736-01,CHEMBL221872,RAGOYPUPXAKGKH-AGDNISCASA-N,CCC(C(C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5CC(OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,147912,C37H42F2N8O4,0,CIDm00147912,CIDs00147912,posaconazole,,,
3404,CHEMBL317493,CHEMBL317493,YOILXOMTHPUMRG-GXTWGEPZSA-N,CCCN1CCOC2C1COC3=C2C=C(C=C3)O,44329754,C14H19NO3,0,CIDm00005117,CIDs44329754,PbtO,,,
3405,Sumanirole,CHEMBL419792,RKZSNTNMEFVBDT-MRVPVSSYSA-N,CNC1CC2=C3C(=CC=C2)NC(=O)N3C1,9818479,C11H13N3O,3,CIDm09818478,CIDs09818478,sumanirole,DB06477,,
3406,FLUPHENAZINE,CHEMBL726,PLDUPXSUYLZYBN-UHFFFAOYSA-N,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,3372,C22H26F3N3OS,4,CIDm00003372,CIDs00003372,fluphenazine,DB00623,D07977,
3407,sulpiride,CHEMBL26,BGRJTUBHPOOWDU-UHFFFAOYSA-N,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,5355,C15H23N3O4S,4,CIDm00005355,CIDs00005355,sulpiride,DB00391,D01226,
3408,duloxetine,CHEMBL1175,ZEUITGRIYCTCEM-KRWDZBQOSA-N,CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,60835,C18H19NOS,4,CIDm00060834,CIDs00060834,duloxetine,DB00476,D01179,
3409,clomipramine,CHEMBL415,GDLIGKIOYRNHDA-UHFFFAOYSA-N,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,2801,C19H23ClN2,4,CIDm00002801,CIDs00002801,clomipramine,DB01242,D00811,
3410,Nepicastat,CHEMBL1188395,YZZVIKDAOTXDEB-JTQLQIEISA-N,C1CC2=C(C=C(C=C2CC1N3C(=CNC3=S)CN)F)F,9796181,C14H15F2N3S,2,CIDm06367078,CIDs09796181,nepicastat,DB12979,,
3411,1-beta-D-Xylofuranosyluracil,,DRTQHJPVMGBUCF-PXBUCIJWSA-N,C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O,11064619,C9H12N2O6,0,CIDm00001177,CIDs11064619,uridine,,,
3412,Brinderdin,CHEMBL357497,QEVHRUUCFGRFIF-UHFFFAOYSA-N,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,5052,C33H40N2O9,0,CIDm00005052,CIDs00005052,reserpine,,,
3413,Caffeine citrate,CHEMBL1200569,RCQXSQPPHJPGOF-UHFFFAOYSA-N,CN1C=NC2=C1C(=O)N(C(=O)N2C)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,6241,C14H18N4O9,4,CIDm00002519,CIDs00002519,caffeine,,,
3414,Skf 89976A,CHEMBL38686,TXQKSMSLZVKQBI-UHFFFAOYSA-N,C1CC(CN(C1)CCC=C(C2=CC=CC=C2)C3=CC=CC=C3)C(=O)O,92409,C22H25NO2,0,CIDm00092409,CIDs00092409,SKF89976A,,,
