Gene,uniprot_protein_acc_id,drugbank_id,drug_name,drug_action_type,drug_status,drug_status2
OATP1B1,Q9Y6L6,DB01045,Rifampicin,,,
OATP2,Q9Y6L6,DB01045,Rifampicin,,,
OATPC,Q9Y6L6,DB01045,Rifampicin,,,
SLC21A6,Q9Y6L6,DB01045,Rifampicin,,,
SLCO1A2,P46721,DB01045,Rifampicin,,,
OATP,P46721,DB01045,Rifampicin,,,
OATP1,P46721,DB01045,Rifampicin,,,
OATP1A2,P46721,DB01045,Rifampicin,,,
SLC21A3,P46721,DB01045,Rifampicin,,,
SLCO1B3,Q9NPD5,DB01045,Rifampicin,,,
LST2,Q9NPD5,DB01045,Rifampicin,,,
OATP1B3,Q9NPD5,DB01045,Rifampicin,,,
OATP8,Q9NPD5,DB01045,Rifampicin,,,
SLC21A8,Q9NPD5,DB01045,Rifampicin,,,
CYP51A1,Q16850,DB01045,Rifampicin,,,
CYP51,Q16850,DB01045,Rifampicin,,,
ALB,P02768,DB01045,Rifampicin,,,
GIG20,P02768,DB01045,Rifampicin,,,
GIG42,P02768,DB01045,Rifampicin,,,
PRO0903,P02768,DB01045,Rifampicin,,,
PRO1708,P02768,DB01045,Rifampicin,,,
PRO2044,P02768,DB01045,Rifampicin,,,
PRO2619,P02768,DB01045,Rifampicin,,,
PRO2675,P02768,DB01045,Rifampicin,,,
UNQ696/PRO1341,P02768,DB01045,Rifampicin,,,
SLCO2B1,O94956,DB01045,Rifampicin,,,
KIAA0880,O94956,DB01045,Rifampicin,,,
OATP2B1,O94956,DB01045,Rifampicin,,,
OATPB,O94956,DB01045,Rifampicin,,,
SLC21A9,O94956,DB01045,Rifampicin,,,
CLCN2,P51788,DB01046,Lubiprostone,Inducer,,
NR3C1,P04150,DB01047,Fluocinonide,Agonist,,
GRL,P04150,DB01047,Fluocinonide,Agonist,,
SMO,Q99835,DB01047,Fluocinonide,Agonist,,
SMOH,Q99835,DB01047,Fluocinonide,Agonist,,
HLA-B,P18465,DB01048,Abacavir,,,
HLAB,P18465,DB01048,Abacavir,,,
PTGS2,P35354,DB01050,Ibuprofen,Inhibitor,,
COX2,P35354,DB01050,Ibuprofen,Inhibitor,,
PTGS1,P23219,DB01050,Ibuprofen,Inhibitor,,
COX1,P23219,DB01050,Ibuprofen,Inhibitor,,
BCL2,P10415,DB01050,Ibuprofen,Modulator,,
THBD,P07204,DB01050,Ibuprofen,Inducer,,
THRM,P07204,DB01050,Ibuprofen,Inducer,,
FABP2,P12104,DB01050,Ibuprofen,Binder,,
FABPI,P12104,DB01050,Ibuprofen,Binder,,
PPARG,P37231,DB01050,Ibuprofen,Activator,,
NR1C3,P37231,DB01050,Ibuprofen,Activator,,
CFTR,P13569,DB01050,Ibuprofen,Inhibitor,,
ABCC7,P13569,DB01050,Ibuprofen,Inhibitor,,
PPARA,Q07869,DB01050,Ibuprofen,Activator,,
NR1C1,Q07869,DB01050,Ibuprofen,Activator,,
PPAR,Q07869,DB01050,Ibuprofen,Activator,,
GP1BA,P07359,DB01050,Ibuprofen,Inducer,,
S100A7,P31151,DB01050,Ibuprofen,Inducer,,
PSOR1,P31151,DB01050,Ibuprofen,Inducer,,
S100A7C,P31151,DB01050,Ibuprofen,Inducer,,
SLC22A8,Q8TCC7,DB01053,Benzylpenicillin,,,
OAT3,Q8TCC7,DB01053,Benzylpenicillin,,,
SLC15A1,P46059,DB01053,Benzylpenicillin,,,
PEPT1,P46059,DB01053,Benzylpenicillin,,,
SLC15A2,Q16348,DB01053,Benzylpenicillin,,,
PEPT2,Q16348,DB01053,Benzylpenicillin,,,
CACNA1C,Q13936,DB01054,Nitrendipine,Inhibitor,,
CACH2,Q13936,DB01054,Nitrendipine,Inhibitor,,
CACN2,Q13936,DB01054,Nitrendipine,Inhibitor,,
CACNL1A1,Q13936,DB01054,Nitrendipine,Inhibitor,,
CCHL1A1,Q13936,DB01054,Nitrendipine,Inhibitor,,
CACNA2D1,P54289,DB01054,Nitrendipine,Inhibitor,,
CACNL2A,P54289,DB01054,Nitrendipine,Inhibitor,,
CCHL2A,P54289,DB01054,Nitrendipine,Inhibitor,,
MHS3,P54289,DB01054,Nitrendipine,Inhibitor,,
CACNB2,Q08289,DB01054,Nitrendipine,Inhibitor,,
CACNLB2,Q08289,DB01054,Nitrendipine,Inhibitor,,
MYSB,Q08289,DB01054,Nitrendipine,Inhibitor,,
CACNG1,Q06432,DB01054,Nitrendipine,Inhibitor,,
CACNLG,Q06432,DB01054,Nitrendipine,Inhibitor,,
CACNA1D,Q01668,DB01054,Nitrendipine,Inhibitor,,
CACH3,Q01668,DB01054,Nitrendipine,Inhibitor,,
CACN4,Q01668,DB01054,Nitrendipine,Inhibitor,,
CACNL1A2,Q01668,DB01054,Nitrendipine,Inhibitor,,
CCHL1A2,Q01668,DB01054,Nitrendipine,Inhibitor,,
CACNA1S,Q13698,DB01054,Nitrendipine,Inhibitor,,
CACH1,Q13698,DB01054,Nitrendipine,Inhibitor,,
CACN1,Q13698,DB01054,Nitrendipine,Inhibitor,,
CACNL1A3,Q13698,DB01054,Nitrendipine,Inhibitor,,
CACNA2D2,Q9NY47,DB01054,Nitrendipine,Inhibitor,,
KIAA0558,Q9NY47,DB01054,Nitrendipine,Inhibitor,,
CACNA1H,O95180,DB01054,Nitrendipine,Inhibitor,,
SHMT1,P34896,DB01055,Mimosine,Inhibitor,,
CCL2,P13500,DB01055,Mimosine,Inhibitor,,
MCP1,P13500,DB01055,Mimosine,Inhibitor,,
SCYA2,P13500,DB01055,Mimosine,Inhibitor,,
TYR,P14679,DB01055,Mimosine,Inhibitor,,
SCN5A,Q14524,DB01056,Tocainide,Inhibitor,,
BCHE,P06276,DB01057,Echothiophate,Inhibitor,,
CHE1,P06276,DB01057,Echothiophate,Inhibitor,,
TOP2A,P11388,DB01059,Norfloxacin,Inhibitor,,
TOP2,P11388,DB01059,Norfloxacin,Inhibitor,,
CHRM3,P20309,DB01062,Oxybutynin,Antagonist,,
CHRM2,P08172,DB01062,Oxybutynin,Antagonist,,
CHRM1,P11229,DB01062,Oxybutynin,Antagonist,,
DRD2,P14416,DB01063,Acetophenazine,Antagonist,,
DRD1,P21728,DB01063,Acetophenazine,Antagonist,,
AR,P10275,DB01063,Acetophenazine,,,
DHTR,P10275,DB01063,Acetophenazine,,,
NR3C4,P10275,DB01063,Acetophenazine,,,
ADRB1,P08588,DB01064,Isoprenaline,Agonist,,
ADRB1R,P08588,DB01064,Isoprenaline,Agonist,,
B1AR,P08588,DB01064,Isoprenaline,Agonist,,
ADRB2,P07550,DB01064,Isoprenaline,Agonist,,
ADRB2R,P07550,DB01064,Isoprenaline,Agonist,,
B2AR,P07550,DB01064,Isoprenaline,Agonist,,
ADRB3,P13945,DB01064,Isoprenaline,Agonist,,
ADRB3R,P13945,DB01064,Isoprenaline,Agonist,,
B3AR,P13945,DB01064,Isoprenaline,Agonist,,
MAPK1,P28482,DB01064,Isoprenaline,Inducer,,
ERK2,P28482,DB01064,Isoprenaline,Inducer,,
PRKM1,P28482,DB01064,Isoprenaline,Inducer,,
PRKM2,P28482,DB01064,Isoprenaline,Inducer,,
PIK3R1,P27986,DB01064,Isoprenaline,Agonist,,
GRB1,P27986,DB01064,Isoprenaline,Agonist,,
PIK3R2,O00459,DB01064,Isoprenaline,Agonist,,
PIK3R3,Q92569,DB01064,Isoprenaline,Agonist,,
SOD1,P00441,DB01064,Isoprenaline,,,
MTNR1A,P48039,DB01065,Melatonin,Agonist,,
MTNR1B,P49286,DB01065,Melatonin,Agonist,,
ESR1,P03372,DB01065,Melatonin,Antagonist,,
ESR,P03372,DB01065,Melatonin,Antagonist,,
NR3A1,P03372,DB01065,Melatonin,Antagonist,,
RORB,Q92753,DB01065,Melatonin,Agonist,,
NR1F2,Q92753,DB01065,Melatonin,Agonist,,
RZRB,Q92753,DB01065,Melatonin,Agonist,,
CALM1,P0DP23,DB01065,Melatonin,,,
CALM,P0DP23,DB01065,Melatonin,,,
CAM,P0DP23,DB01065,Melatonin,,,
CAM1,P0DP23,DB01065,Melatonin,,,
MPO,P05164,DB01065,Melatonin,Inhibitor,,
EPX,P11678,DB01065,Melatonin,Inhibitor,,
EPER,P11678,DB01065,Melatonin,Inhibitor,,
EPO,P11678,DB01065,Melatonin,Inhibitor,,
EPP,P11678,DB01065,Melatonin,Inhibitor,,
CALR,P27797,DB01065,Melatonin,,,
CRTC,P27797,DB01065,Melatonin,,,
ASMT,P46597,DB01065,Melatonin,,,
NQO2,P16083,DB01065,Melatonin,,,
NMOR2,P16083,DB01065,Melatonin,,,
ABCC8,Q09428,DB01067,Glipizide,Inhibitor,,
HRINS,Q09428,DB01067,Glipizide,Inhibitor,,
SUR,Q09428,DB01067,Glipizide,Inhibitor,,
SUR1,Q09428,DB01067,Glipizide,Inhibitor,,
PPARG,P37231,DB01067,Glipizide,Agonist,,
NR1C3,P37231,DB01067,Glipizide,Agonist,,
TSPO,P30536,DB01068,Clonazepam,Other/unknown,,
BZRP,P30536,DB01068,Clonazepam,Other/unknown,,
MBR,P30536,DB01068,Clonazepam,Other/unknown,,
NR1I2,O75469,DB01068,Clonazepam,Partial agonist,,
PXR,O75469,DB01068,Clonazepam,Partial agonist,,
HRH1,P35367,DB01069,Promethazine,Antagonist,,
DRD2,P14416,DB01069,Promethazine,Antagonist,,
CHRM1,P11229,DB01069,Promethazine,Antagonist,,
CHRM2,P08172,DB01069,Promethazine,Antagonist,,
CHRM3,P20309,DB01069,Promethazine,Antagonist,,
CHRM4,P08173,DB01069,Promethazine,Antagonist,,
CHRM5,P08912,DB01069,Promethazine,Antagonist,,
ADRA1A,P35348,DB01069,Promethazine,Unknown,,
ADRA1C,P35348,DB01069,Promethazine,Unknown,,
HTR2A,P28223,DB01069,Promethazine,Antagonist,,
HTR2,P28223,DB01069,Promethazine,Antagonist,,
CALM1,P0DP23,DB01069,Promethazine,Inhibitor,,
CALM,P0DP23,DB01069,Promethazine,Inhibitor,,
CAM,P0DP23,DB01069,Promethazine,Inhibitor,,
CAM1,P0DP23,DB01069,Promethazine,Inhibitor,,
HRH2,P25021,DB01069,Promethazine,Antagonist,,
VDR,P11473,DB01070,Dihydrotachysterol,Agonist,,
NR1I1,P11473,DB01070,Dihydrotachysterol,Agonist,,
HRH1,P35367,DB01071,Mequitazine,Antagonist,,
RRM1,P23921,DB01073,Fludarabine,Inhibitor,,
RR1,P23921,DB01073,Fludarabine,Inhibitor,,
POLA1,P09884,DB01073,Fludarabine,Inhibitor,,
POLA,P09884,DB01073,Fludarabine,Inhibitor,,
DCK,P27707,DB01073,Fludarabine,Agonist,,
CPT1A,P50416,DB01074,Perhexiline,Inhibitor,,
CPT1,P50416,DB01074,Perhexiline,Inhibitor,,
CPT2,P23786,DB01074,Perhexiline,Inhibitor,,
CPT1,P23786,DB01074,Perhexiline,Inhibitor,,
KCNH2,Q12809,DB01074,Perhexiline,,,
ERG,Q12809,DB01074,Perhexiline,,,
ERG1,Q12809,DB01074,Perhexiline,,,
HERG,Q12809,DB01074,Perhexiline,,,
HRH1,P35367,DB01075,Diphenhydramine,Antagonist,,
CHRM2,P08172,DB01075,Diphenhydramine,Antagonist,,
HMGCR,P04035,DB01076,Atorvastatin,Inhibitor,,
DPP4,P27487,DB01076,Atorvastatin,Inhibitor,,
ADCP2,P27487,DB01076,Atorvastatin,Inhibitor,,
CD26,P27487,DB01076,Atorvastatin,Inhibitor,,
AHR,P35869,DB01076,Atorvastatin,Agonist,,
BHLHE76,P35869,DB01076,Atorvastatin,Agonist,,
PTPRS,Q13332,DB01077,Etidronic acid,Inhibitor,,
ATP6V1A,P38606,DB01077,Etidronic acid,Inhibitor,,
ATP6A1,P38606,DB01077,Etidronic acid,Inhibitor,,
ATP6V1A1,P38606,DB01077,Etidronic acid,Inhibitor,,
VPP2,P38606,DB01077,Etidronic acid,Inhibitor,,
ATP1A1,P05023,DB01078,Deslanoside,Inhibitor,,
HTR4,Q13639,DB01079,Tegaserod,Antagonist|Partial agonist,,
HTR2B,P41595,DB01079,Tegaserod,Antagonist,,
HTR2C,P28335,DB01079,Tegaserod,Antagonist,,
HTR1C,P28335,DB01079,Tegaserod,Antagonist,,
HTR2A,P28223,DB01079,Tegaserod,Antagonist,,
HTR2,P28223,DB01079,Tegaserod,Antagonist,,
GABBR1,Q9UBS5,DB01080,Vigabatrin,Agonist,,
GPRC3A,Q9UBS5,DB01080,Vigabatrin,Agonist,,
ABAT,P80404,DB01080,Vigabatrin,Inhibitor,,
GABAT,P80404,DB01080,Vigabatrin,Inhibitor,,
OPRM1,P35372,DB01081,Diphenoxylate,Agonist,,
MOR1,P35372,DB01081,Diphenoxylate,Agonist,,
OPRD1,P41143,DB01081,Diphenoxylate,Agonist,,
OPRD,P41143,DB01081,Diphenoxylate,Agonist,,
PADI4,Q9UM07,DB01082,Streptomycin,,,
PAD4,Q9UM07,DB01082,Streptomycin,,,
PADI5,Q9UM07,DB01082,Streptomycin,,,
PDI5,Q9UM07,DB01082,Streptomycin,,,
PNLIP,P16233,DB01083,Orlistat,Inhibitor,,
LIPF,P07098,DB01083,Orlistat,Inhibitor,,
FASN,P49327,DB01083,Orlistat,Inhibitor,,
FAS,P49327,DB01083,Orlistat,Inhibitor,,
HRH1,P35367,DB01084,Emedastine,Antagonist,,
CHRM3,P20309,DB01085,Pilocarpine,Agonist,,
CHRM1,P11229,DB01085,Pilocarpine,Agonist,,
CHRM2,P08172,DB01085,Pilocarpine,Agonist,,
CHRM4,P08173,DB01085,Pilocarpine,Partial agonist,,
SCN10A,Q9Y5Y9,DB01086,Benzocaine,Inhibitor,,
KRT7,P08729,DB01087,Primaquine,Other/unknown,,
SCL,P08729,DB01087,Primaquine,Other/unknown,,
NQO2,P16083,DB01087,Primaquine,Inhibitor,,
NMOR2,P16083,DB01087,Primaquine,Inhibitor,,
PTGIR,P43119,DB01088,Iloprost,Agonist,,
PRIPR,P43119,DB01088,Iloprost,Agonist,,
PTGER1,P34995,DB01088,Iloprost,Agonist,,
PDE4A,P27815,DB01088,Iloprost,Inducer,,
DPDE2,P27815,DB01088,Iloprost,Inducer,,
PDE4B,Q07343,DB01088,Iloprost,Inducer,,
DPDE4,Q07343,DB01088,Iloprost,Inducer,,
PDE4C,Q08493,DB01088,Iloprost,Inducer,,
DPDE1,Q08493,DB01088,Iloprost,Inducer,,
PDE4D,Q08499,DB01088,Iloprost,Inducer,,
DPDE3,Q08499,DB01088,Iloprost,Inducer,,
PLAT,P00750,DB01088,Iloprost,Other/unknown,,
PTGDR2,Q9Y5Y4,DB01088,Iloprost,Agonist,,
CRTH2,Q9Y5Y4,DB01088,Iloprost,Agonist,,
DL1R,Q9Y5Y4,DB01088,Iloprost,Agonist,,
GPR44,Q9Y5Y4,DB01088,Iloprost,Agonist,,
SLC18A2,Q05940,DB01089,Deserpidine,Inhibitor,,
SVMT,Q05940,DB01089,Deserpidine,Inhibitor,,
VMAT2,Q05940,DB01089,Deserpidine,Inhibitor,,
CHRNA10,Q9GZZ6,DB01090,Pentolinium,Antagonist,,
NACHRA10,Q9GZZ6,DB01090,Pentolinium,Antagonist,,
CHRNA3,P32297,DB01090,Pentolinium,Antagonist,,
NACHRA3,P32297,DB01090,Pentolinium,Antagonist,,
CHRNB4,P30926,DB01090,Pentolinium,Antagonist,,
SQLE,Q14534,DB01091,Butenafine,Inhibitor,,
ERG1,Q14534,DB01091,Butenafine,Inhibitor,,
ATP1A1,P05023,DB01092,Ouabain,Inhibitor,,
ATP1A2,P50993,DB01092,Ouabain,Inhibitor,,
KIAA0778,P50993,DB01092,Ouabain,Inhibitor,,
ATP1A3,P13637,DB01092,Ouabain,Inhibitor,,
SOAT1,P35610,DB01094,Hesperetin,Inhibitor,,
ACACT,P35610,DB01094,Hesperetin,Inhibitor,,
ACACT1,P35610,DB01094,Hesperetin,Inhibitor,,
ACAT,P35610,DB01094,Hesperetin,Inhibitor,,
ACAT1,P35610,DB01094,Hesperetin,Inhibitor,,
SOAT,P35610,DB01094,Hesperetin,Inhibitor,,
STAT,P35610,DB01094,Hesperetin,Inhibitor,,
SOAT2,O75908,DB01094,Hesperetin,Inhibitor,,
ACACT2,O75908,DB01094,Hesperetin,Inhibitor,,
ACAT2,O75908,DB01094,Hesperetin,Inhibitor,,
MTTP,P55157,DB01094,Hesperetin,Antagonist,,
MTP,P55157,DB01094,Hesperetin,Antagonist,,
SHBG,P04278,DB01094,Hesperetin,,,
HMGCR,P04035,DB01095,Fluvastatin,Inhibitor,,
DHODH,Q02127,DB01097,Leflunomide,Inhibitor,,
AHR,P35869,DB01097,Leflunomide,Agonist,,
BHLHE76,P35869,DB01097,Leflunomide,Agonist,,
PTK2B,Q14289,DB01097,Leflunomide,Antagonist,,
FAK2,Q14289,DB01097,Leflunomide,Antagonist,,
PYK2,Q14289,DB01097,Leflunomide,Antagonist,,
RAFTK,Q14289,DB01097,Leflunomide,Antagonist,,
HMGCR,P04035,DB01098,Rosuvastatin,Inhibitor,,
DNMT1,P26358,DB01099,Flucytosine,Other,,
AIM,P26358,DB01099,Flucytosine,Other,,
CXXC9,P26358,DB01099,Flucytosine,Other,,
DNMT,P26358,DB01099,Flucytosine,Other,,
DRD2,P14416,DB01100,Pimozide,Antagonist,,
DRD3,P35462,DB01100,Pimozide,Antagonist,,
KCNH2,Q12809,DB01100,Pimozide,Inhibitor,,
ERG,Q12809,DB01100,Pimozide,Inhibitor,,
ERG1,Q12809,DB01100,Pimozide,Inhibitor,,
HERG,Q12809,DB01100,Pimozide,Inhibitor,,
CALM1,P0DP23,DB01100,Pimozide,Inhibitor,,
CALM,P0DP23,DB01100,Pimozide,Inhibitor,,
CAM,P0DP23,DB01100,Pimozide,Inhibitor,,
CAM1,P0DP23,DB01100,Pimozide,Inhibitor,,
TYMS,P04818,DB01101,Capecitabine,Inhibitor,,
TS,P04818,DB01101,Capecitabine,Inhibitor,,
OK/SW-cl.29,P04818,DB01101,Capecitabine,Inhibitor,,
ADRB1,P08588,DB01102,Arbutamine,Agonist,,
ADRB1R,P08588,DB01102,Arbutamine,Agonist,,
B1AR,P08588,DB01102,Arbutamine,Agonist,,
ADRB2,P07550,DB01102,Arbutamine,Agonist,,
ADRB2R,P07550,DB01102,Arbutamine,Agonist,,
B2AR,P07550,DB01102,Arbutamine,Agonist,,
ADRB3,P13945,DB01102,Arbutamine,Agonist,,
ADRB3R,P13945,DB01102,Arbutamine,Agonist,,
B3AR,P13945,DB01102,Arbutamine,Agonist,,
PLA2G6,O60733,DB01103,Quinacrine,Inhibitor,,
PLPLA9,O60733,DB01103,Quinacrine,Inhibitor,,
PLA2G4A,P47712,DB01103,Quinacrine,Inhibitor,,
CPLA2,P47712,DB01103,Quinacrine,Inhibitor,,
PLA2G4,P47712,DB01103,Quinacrine,Inhibitor,,
PLCL1,Q15111,DB01103,Quinacrine,Inhibitor,,
SLC6A4,P31645,DB01104,Sertraline,Inhibitor,,
HTT,P31645,DB01104,Sertraline,Inhibitor,,
SERT,P31645,DB01104,Sertraline,Inhibitor,,
SLC6A3,Q01959,DB01104,Sertraline,Inhibitor,,
DAT1,Q01959,DB01104,Sertraline,Inhibitor,,
SLC6A2,P23975,DB01105,Sibutramine,Inhibitor,,
NAT1,P23975,DB01105,Sibutramine,Inhibitor,,
NET1,P23975,DB01105,Sibutramine,Inhibitor,,
SLC6A5,P23975,DB01105,Sibutramine,Inhibitor,,
SLC6A4,P31645,DB01105,Sibutramine,Inhibitor,,
HTT,P31645,DB01105,Sibutramine,Inhibitor,,
SERT,P31645,DB01105,Sibutramine,Inhibitor,,
SLC6A3,Q01959,DB01105,Sibutramine,Inhibitor,,
DAT1,Q01959,DB01105,Sibutramine,Inhibitor,,
HRH1,P35367,DB01106,Levocabastine,Antagonist,,
NTSR2,O95665,DB01106,Levocabastine,Partial antagonist,,
GABRA1,P14867,DB01107,Methyprylon,Agonist,,
HSD3B1,P14060,DB01108,Trilostane,Inhibitor,,
3BH,P14060,DB01108,Trilostane,Inhibitor,,
HSDB3A,P14060,DB01108,Trilostane,Inhibitor,,
HSD3B2,P26439,DB01108,Trilostane,Inhibitor,,
HSDB3B,P26439,DB01108,Trilostane,Inhibitor,,
ESR1,P03372,DB01108,Trilostane,Allosteric modulator,,
ESR,P03372,DB01108,Trilostane,Allosteric modulator,,
NR3A1,P03372,DB01108,Trilostane,Allosteric modulator,,
ESR2,Q92731,DB01108,Trilostane,Allosteric modulator,,
ESTRB,Q92731,DB01108,Trilostane,Allosteric modulator,,
NR3A2,Q92731,DB01108,Trilostane,Allosteric modulator,,
SERPINC1,P01008,DB01109,Heparin,Potentiator,,
AT3,P01008,DB01109,Heparin,Potentiator,,
PRO0309,P01008,DB01109,Heparin,Potentiator,,
F10,P00742,DB01109,Heparin,Inhibitor,,
SELP,P16109,DB01109,Heparin,Inhibitor,,
GMRP,P16109,DB01109,Heparin,Inhibitor,,
GRMP,P16109,DB01109,Heparin,Inhibitor,,
FGFR4,P22455,DB01109,Heparin,,,
JTK2,P22455,DB01109,Heparin,,,
TKF,P22455,DB01109,Heparin,,,
FGF4,P08620,DB01109,Heparin,,,
HST,P08620,DB01109,Heparin,,,
HSTF1,P08620,DB01109,Heparin,,,
KS3,P08620,DB01109,Heparin,,,
FGF19,O95750,DB01109,Heparin,,,
UNQ334/PRO533,O95750,DB01109,Heparin,,,
FGFR1,P11362,DB01109,Heparin,,,
BFGFR,P11362,DB01109,Heparin,,,
CEK,P11362,DB01109,Heparin,,,
FGFBR,P11362,DB01109,Heparin,,,
FLG,P11362,DB01109,Heparin,,,
FLT2,P11362,DB01109,Heparin,,,
HBGFR,P11362,DB01109,Heparin,,,
FGF1,P05230,DB01109,Heparin,,,
FGFA,P05230,DB01109,Heparin,,,
FGFR2,P21802,DB01109,Heparin,,,
BEK,P21802,DB01109,Heparin,,,
KGFR,P21802,DB01109,Heparin,,,
KSAM,P21802,DB01109,Heparin,,,
FGF2,P09038,DB01109,Heparin,,,
FGFB,P09038,DB01109,Heparin,,,
PF4,P02776,DB01109,Heparin,,,
CXCL4,P02776,DB01109,Heparin,,,
SCYB4,P02776,DB01109,Heparin,,,
HGF,P14210,DB01109,Heparin,,,
HPTA,P14210,DB01109,Heparin,,,
NOS3,P29474,DB01110,Miconazole,Inhibitor,,
NOS2,P35228,DB01110,Miconazole,Inhibitor,,
NOS2A,P35228,DB01110,Miconazole,Inhibitor,,
KCNMA1,Q12791,DB01110,Miconazole,Inhibitor,,
KCNMA,Q12791,DB01110,Miconazole,Inhibitor,,
SLO,Q12791,DB01110,Miconazole,Inhibitor,,
KCNMB1,Q16558,DB01110,Miconazole,Inhibitor,,
KCNMB2,Q9Y691,DB01110,Miconazole,Inhibitor,,
KCNMB3,Q9NPA1,DB01110,Miconazole,Inhibitor,,
KCNMB2,Q9NPA1,DB01110,Miconazole,Inhibitor,,
KCNMBL,Q9NPA1,DB01110,Miconazole,Inhibitor,,
KCNMB4,Q86W47,DB01110,Miconazole,Inhibitor,,
KCNN4,O15554,DB01110,Miconazole,Inhibitor,,
IK1,O15554,DB01110,Miconazole,Inhibitor,,
IKCA1,O15554,DB01110,Miconazole,Inhibitor,,
KCA4,O15554,DB01110,Miconazole,Inhibitor,,
SK4,O15554,DB01110,Miconazole,Inhibitor,,
KCNN1,Q92952,DB01110,Miconazole,Inhibitor,,
SK,Q92952,DB01110,Miconazole,Inhibitor,,
KCNN2,Q9H2S1,DB01110,Miconazole,Inhibitor,,
KCNN3,Q9UGI6,DB01110,Miconazole,Inhibitor,,
K3,Q9UGI6,DB01110,Miconazole,Inhibitor,,
KCNH2,Q12809,DB01110,Miconazole,Inhibitor,,
ERG,Q12809,DB01110,Miconazole,Inhibitor,,
ERG1,Q12809,DB01110,Miconazole,Inhibitor,,
HERG,Q12809,DB01110,Miconazole,Inhibitor,,
KCNH6,Q9H252,DB01110,Miconazole,Inhibitor,,
ERG2,Q9H252,DB01110,Miconazole,Inhibitor,,
KCNH7,Q9NS40,DB01110,Miconazole,Inhibitor,,
ERG3,Q9NS40,DB01110,Miconazole,Inhibitor,,
NR1I2,O75469,DB01110,Miconazole,Partial agonist,,
PXR,O75469,DB01110,Miconazole,Partial agonist,,
PDE4B,Q07343,DB01113,Papaverine,Inhibitor,,
DPDE4,Q07343,DB01113,Papaverine,Inhibitor,,
PDE10A,Q9Y233,DB01113,Papaverine,Inhibitor,,
HRH1,P35367,DB01114,Chlorphenamine,Antagonist,,
SLC6A4,P31645,DB01114,Chlorphenamine,Inhibitor,,
HTT,P31645,DB01114,Chlorphenamine,Inhibitor,,
SERT,P31645,DB01114,Chlorphenamine,Inhibitor,,
SLC6A2,P23975,DB01114,Chlorphenamine,Inhibitor,,
NAT1,P23975,DB01114,Chlorphenamine,Inhibitor,,
NET1,P23975,DB01114,Chlorphenamine,Inhibitor,,
SLC6A5,P23975,DB01114,Chlorphenamine,Inhibitor,,
SLC6A3,Q01959,DB01114,Chlorphenamine,Inhibitor,,
DAT1,Q01959,DB01114,Chlorphenamine,Inhibitor,,
CACNA1C,Q13936,DB01115,Nifedipine,Inhibitor,,
CACH2,Q13936,DB01115,Nifedipine,Inhibitor,,
CACN2,Q13936,DB01115,Nifedipine,Inhibitor,,
CACNL1A1,Q13936,DB01115,Nifedipine,Inhibitor,,
CCHL1A1,Q13936,DB01115,Nifedipine,Inhibitor,,
CACNA2D1,P54289,DB01115,Nifedipine,Inhibitor,,
CACNL2A,P54289,DB01115,Nifedipine,Inhibitor,,
CCHL2A,P54289,DB01115,Nifedipine,Inhibitor,,
MHS3,P54289,DB01115,Nifedipine,Inhibitor,,
CACNB2,Q08289,DB01115,Nifedipine,Inhibitor,,
CACNLB2,Q08289,DB01115,Nifedipine,Inhibitor,,
MYSB,Q08289,DB01115,Nifedipine,Inhibitor,,
CACNA1D,Q01668,DB01115,Nifedipine,Inhibitor,,
CACH3,Q01668,DB01115,Nifedipine,Inhibitor,,
CACN4,Q01668,DB01115,Nifedipine,Inhibitor,,
CACNL1A2,Q01668,DB01115,Nifedipine,Inhibitor,,
CCHL1A2,Q01668,DB01115,Nifedipine,Inhibitor,,
CACNA1S,Q13698,DB01115,Nifedipine,Inhibitor,,
CACH1,Q13698,DB01115,Nifedipine,Inhibitor,,
CACN1,Q13698,DB01115,Nifedipine,Inhibitor,,
CACNL1A3,Q13698,DB01115,Nifedipine,Inhibitor,,
CALM1,P0DP23,DB01115,Nifedipine,Inhibitor,,
CALM,P0DP23,DB01115,Nifedipine,Inhibitor,,
CAM,P0DP23,DB01115,Nifedipine,Inhibitor,,
CAM1,P0DP23,DB01115,Nifedipine,Inhibitor,,
KCNA1,Q09470,DB01115,Nifedipine,Inhibitor,,
CACNA1H,O95180,DB01115,Nifedipine,Inhibitor,,
NR1I2,O75469,DB01115,Nifedipine,,,
PXR,O75469,DB01115,Nifedipine,,,
CHRNA10,Q9GZZ6,DB01116,Trimethaphan,Antagonist,,
NACHRA10,Q9GZZ6,DB01116,Trimethaphan,Antagonist,,
DHODH,Q02127,DB01117,Atovaquone,Inhibitor,,
KCNH2,Q12809,DB01118,Amiodarone,Inhibitor,,
ERG,Q12809,DB01118,Amiodarone,Inhibitor,,
ERG1,Q12809,DB01118,Amiodarone,Inhibitor,,
HERG,Q12809,DB01118,Amiodarone,Inhibitor,,
ADRB1,P08588,DB01118,Amiodarone,Antagonist,,
ADRB1R,P08588,DB01118,Amiodarone,Antagonist,,
B1AR,P08588,DB01118,Amiodarone,Antagonist,,
CACNA1H,O95180,DB01118,Amiodarone,Inhibitor,,
CACNA2D2,Q9NY47,DB01118,Amiodarone,Inhibitor,,
KIAA0558,Q9NY47,DB01118,Amiodarone,Inhibitor,,
THRA,P10827,DB01118,Amiodarone,,,
